lon,lat,sst,type
-51.2575,-43.1923,282.98,test
-57.3926,-41.9982,279.97,test
-58.1128,-42.1707,280.19,test
-57.3445,-45.474,280.26,test
-52.4418,-37.67,291.13,test
-58.2084,-38.5361,285.86,test
-58.8283,-45.2131,278.66,test
-58.8485,-44.5914,279.86,test
-54.5851,-38.7615,290.5,test
-53.6225,-46.1326,281.73,test
-53.1547,-46.4979,281.42,test
-58.0715,-41.3041,282.29,test
-53.5938,-38.4216,291.97,test
-55.1955,-44.235,285.53,test
-52.5054,-47.1357,280.85,test
-57.8831,-46.6646,278.48,test
-51.0326,-43.2542,284.66,test
-59.8889,-44.1436,280.38,test
-51.5857,-44.1829,282.26,test
-51.1981,-43.6119,282.69,test
-50.7756,-46.6549,280.85,test
-56.6619,-45.2766,280.58,test
-52.8313,-36.8429,292.73,test
-53.56,-46.4735,281.35,test
-52.7117,-49.0774,277.77,test
-59.2758,-45.2747,278.95,test
-48.4047,-35.0213,289.44,test
-50.8965,-38.3509,287.72,test
-59.2355,-48.679,279.8,test
-51.661,-48.7796,279.36,test
-54.7133,-42.2746,281.02,test
-53.4438,-46.1346,280.19,test
-49.9536,-45.6469,283.63,test
-58.9046,-42.8817,280.39,test
-49.4323,-37.7435,291.54,test
-55.0831,-39.2072,280.42,test
-50.5478,-39.1312,286.83,test
-55.1417,-46.3101,279.88,test
-58.2036,-49.3784,279.54,test
-51.5482,-46.8469,281.22,test
-56.9599,-48.9106,278.72,test
-53.9486,-46.3094,282.3,test
-59.46,-45.07,279.73,test
-54.0415,-47.3062,284.69,test
-58.2263,-47.2912,279.52,test
-58.0244,-44.8313,280.83,test
-55.3522,-47.0558,278.73,test
-56.9747,-45.353,281.41,test
-48.8789,-35.0491,292.38,test
-55.5698,-38.2635,283.07,test
-50.2156,-45.3127,283.55,test
-51.9001,-44.0701,282.32,test
-51.8239,-39.7746,289.76,test
-51.4007,-38.1812,289.41,test
-56.0999,-49.8346,278.92,test
-57.7058,-45.5286,280.3,test
-56.7851,-45.6979,280.51,test
-50.4485,-47.1453,281.89,test
-55.8777,-44.099,284.64,test
-59.7099,-45.0211,279.36,test
-49.9257,-35.2688,292.53,test
-48.9243,-36.2349,291.13,test
-53.1249,-48.388,282.82,test
-50.8376,-36.9215,292,test
-55.7182,-45.9283,279.72,test
-58.2967,-45.0766,278.85,test
-57.2683,-44.2897,281.5,test
-52.0314,-36.9612,291.54,test
-56.9786,-47.5209,278.25,test
-58.7995,-45.8949,279.29,test
-57.9673,-44.2382,281,test
-55.6913,-42.4603,280.72,test
-53.4633,-45.0855,281.5,test
-54.4703,-49.8083,278.75,test
-58.2698,-42.2849,280.04,test
-50.1341,-48.7071,277.63,test
-53.1121,-45.9722,280.63,test
-50.5774,-45.8567,282.5,test
-48.0781,-37.2437,291.01,test
-58.9588,-39.7096,284.19,test
-50.39,-44.5956,283.28,test
-53.2975,-46.5953,280.67,test
-58.1306,-41.6452,281.82,test
-50.6388,-46.5208,280.6,test
-54.1193,-49.4593,278.23,test
-54.9551,-39.1657,280.35,test
-58.6469,-44.0384,279.75,test
-57.4069,-49.868,279.33,test
-57.098,-46.5452,280.04,test
-58.9106,-48.0266,278.47,test
-56.2904,-42.5827,281.16,test
-54.3415,-44.9283,282.02,test
-56.3317,-47.294,278.64,test
-53.9032,-40.9247,290.26,test
-55.7433,-49.881,278.5,test
-53.5542,-49.5858,278.47,test
-51.3747,-35.0063,293.44,test
-54.9619,-38.335,289.73,test
-59.6339,-43.9742,280.19,test
-57.1182,-45.5742,280.77,test
-56.9203,-49.6337,279.32,test
-54.2785,-48.9161,278.26,test
-57.3078,-44.1673,280.75,test
-52.6986,-36.5736,292.35,test
-54.2267,-46.7869,284.7,test
-54.8775,-49.7504,278.52,test
-56.1088,-48.6947,278.52,test
-55.0057,-40.8187,281.22,test
-55.1085,-40.1829,281.13,test
-57.966,-48.3155,278.61,test
-55.9897,-39.2728,283.01,test
-51.5072,-36.102,292.39,test
-56.9502,-45.5065,280.45,test
-53.3207,-39.3961,291.55,test
-57.4174,-39.8379,282.98,test
-48.0578,-38.5772,290.91,test
-49.2045,-36.3988,289.25,test
-51.5289,-48.8104,278.95,test
-48.8586,-43.6602,283.3,test
-51.3113,-46.6284,280.54,test
-55.9213,-40.2834,280.16,test
-50.5366,-36.3314,292.07,test
-57.6547,-44.317,281.17,test
-48.1531,-36.3679,291.16,test
-52.6315,-38.5528,291.75,test
-59.1626,-40.8093,282.48,test
-48.8888,-35.9073,292.72,test
-57.5113,-43.2772,281.04,test
-52.9908,-46.6571,282.85,test
-52.544,-47.4512,280.79,test
-49.8367,-36.802,287.97,test
-58.1063,-44.5639,279.85,test
-57.0045,-38.5719,284.32,test
-56.337,-41.5775,279.97,test
-55.3578,-45.3612,280.86,test
-51.5105,-43.4493,283.17,test
-57.054,-39.3368,283.6,test
-50.6651,-46.7886,281.53,test
-54.3607,-45.0301,280.41,test
-49.2199,-46.1735,282.79,test
-54.0867,-48.9241,277.51,test
-55.3851,-46.9416,279.41,test
-55.4152,-45.3749,280.22,test
-52.7436,-38.2732,291.6,test
-48.834,-46.2774,282.97,test
-59.9463,-45.2531,279.79,test
-51.5984,-36.7963,291.63,test
-55.4538,-47.0055,278.35,test
-56.7803,-46.6474,279.67,test
-58.332,-44.4343,279.23,test
-58.0927,-44.2795,280.22,test
-53.6894,-48.2616,280.55,test
-58.4555,-45.0729,279.42,test
-54.3527,-41.6455,289.22,test
-55.5116,-49.8055,278.69,test
-58.1536,-48.7005,278.64,test
-55.1974,-44.79,281.51,test
-54.281,-36.4192,287.97,test
-52.5004,-44.8647,284.67,test
-56.9951,-42.1589,279.82,test
-59.909,-42.0474,282.76,test
-53.8964,-47.8961,282.88,test
-59.869,-42.8135,282.13,test
-57.1445,-49.1733,278.55,test
-52.0126,-49.3885,277.82,test
-58.272,-46.405,278.29,test
-52.822,-42.8368,284.63,test
-58.1351,-49.2299,279.01,test
-57.8853,-46.6642,278.32,test
-56.2835,-41.2159,279.75,test
-59.4892,-42.4506,282.23,test
-54.2329,-44.7295,280.79,test
-58.1568,-42.0223,280.67,test
-55.8827,-45.2308,281.25,test
-53.6862,-48.509,279.04,test
-53.3328,-39.9157,292.44,test
-56.7975,-46.9627,280.48,test
-56.5596,-46.7299,279.48,test
-58.5907,-47.6658,278.38,test
-52.9038,-46.8951,280.64,test
-54.0533,-37.7635,288.72,test
-57.105,-47.599,279.5,test
-48.1612,-36.5873,290.8,test
-51.0736,-49.4064,277.54,test
-52.2647,-46.9292,283.66,test
-56.4487,-45.2351,280.58,test
-49.8867,-35.0439,292.69,test
-49.4631,-37.3244,287.91,test
-59.9437,-45.3873,279.77,test
-55.9432,-40.2131,280.19,test
-54.2556,-49.5337,278.54,test
-54.5298,-38.476,289.02,test
-58.529,-41.1499,282.38,test
-58.3106,-43.5459,279.67,test
-58.4049,-45.1377,278.85,test
-58.5815,-49.0515,278.83,test
-59.045,-42.5314,281.44,test
-54.3133,-49.6716,278.25,test
-58.6241,-44.4138,279.67,test
-49.1426,-35.2247,292.14,test
-57.2558,-41.1257,280.35,test
-56.418,-49.1918,277.79,test
-56.2424,-42.7739,280.64,test
-53.5656,-38.8396,291.26,test
-57.6099,-44.7204,281.47,test
-57.0355,-49.3139,278.63,test
-58.7706,-47.0484,278.5,test
-57.037,-48.1762,279.47,test
-54.7524,-48.7905,277.83,test
-51.963,-36.8913,291.63,test
-54.7822,-48.106,278.35,test
-55.8249,-47.3523,278.6,test
-55.5955,-45.2364,281.08,test
-51.852,-36.8804,291.19,test
-54.9064,-45.068,280.57,test
-58.3622,-41.0343,281.72,test
-53.3046,-38.0898,291.72,test
-58.3953,-48.2632,278.3,test
-54.5297,-49.3869,278.66,test
-57.0076,-46.6237,279.69,test
-50.1313,-46.4045,282.51,test
-53.2964,-39.4878,291.47,test
-52.751,-48.8392,278.14,test
-53.2673,-48.6622,278.83,test
-55.7729,-49.4681,278.6,test
-52.468,-36.82,292.53,test
-53.5082,-47.9206,285.72,test
-51.6051,-39.5523,290.11,test
-57.4208,-45.1804,281.13,test
-55.4686,-38.2239,282.3,test
-54.858,-40.408,281.82,test
-57.1428,-45.8629,280.26,test
-56.7191,-44.7411,281.73,test
-57.5018,-38.671,284.77,test
-58.1657,-39.1102,284.48,test
-57.6965,-47.8135,278.45,test
-52.9596,-37.1618,292,test
-54.4428,-49.7404,278.32,test
-58.2929,-41.189,282.5,test
-53.4456,-49.9004,278.29,test
-57.1705,-44.9951,280.76,test
-50.9529,-44.0638,283.36,test
-57.373,-49.1859,278.92,test
-54.044,-37.425,288.33,test
-52.4985,-49.6033,277.88,test
-57.6934,-38.4442,285.83,test
-53.5209,-38.8815,291.55,test
-48.3246,-35.4428,292.75,test
-58.4187,-47.491,278.41,test
-53.3238,-39.9171,292.66,test
-50.6246,-47.2849,281.95,test
-55.5087,-49.4402,278.61,test
-59.683,-43.8446,279.79,test
-58.1045,-47.004,279.27,test
-55.0716,-40.7339,281.38,test
-56.7355,-49.0687,278.55,test
-53.9295,-49.3868,278.39,test
-58.6364,-41.6937,282.27,test
-59.7338,-45.482,279.55,test
-53.2589,-35.8631,289.48,test
-56.1367,-44.225,280.86,test
-55.9596,-43.1923,284.44,test
-48.5602,-44.4422,282.58,test
-55.6696,-42.028,282.66,test
-53.8293,-45.9015,281.76,test
-58.0551,-44.8145,280.44,test
-54.4805,-48.2132,278.48,test
-55.7024,-48.1107,278.22,test
-58.7124,-43.1315,280,test
-57.2386,-49.7264,279.44,test
-58.0583,-38.4408,286.16,test
-57.0282,-49.6272,279.35,test
-55.7568,-38.6665,283.25,test
-55.2715,-49.0798,278.69,test
-55.8774,-49.7599,278.47,test
-57.6376,-41.0591,281.89,test
-54.7284,-37.5327,289.69,test
-48.7742,-46.2877,282.86,test
-48.288,-46.2717,283.11,test
-55.3279,-38.8444,281.19,test
-54.5448,-49.5739,278.83,test
-57.2432,-44.4047,280.89,test
-55.3898,-47.549,279.1,test
-52.2637,-38.0151,292.63,test
-54.3847,-49.0774,278.22,test
-53.862,-39.818,289.98,test
-59.2577,-47.7811,278.6,test
-52.6977,-35.5901,290.6,test
-56.1334,-49.4295,278.98,test
-50.9774,-42.9511,285.26,test
-54.7326,-38.0408,288.67,test
-53.0638,-38.1606,291.26,test
-51.7342,-48.7314,280.7,test
-50.6309,-42.3749,284,test
-57.3097,-40.237,282.22,test
-58.7333,-45.4466,279.95,test
-55.1309,-47.4779,278.45,test
-48.5528,-43.9419,282.75,test
-54.8154,-40.7208,281.29,test
-52.6806,-49.0133,278.2,test
-53.4174,-46.3891,280.69,test
-55.7707,-49.6874,278.13,test
-57.8068,-39.6214,283.36,test
-55.6334,-38.1725,283.38,test
-52.9378,-38.0469,291.44,test
-59.2644,-40.1598,283.32,test
-56.9944,-47.2606,278.88,test
-54.1655,-48.2561,278.63,test
-54.3767,-46.4593,281.78,test
-51.4374,-46.9742,280.69,test
-54.1897,-45.3748,282.41,test
-51.6555,-49.1864,277.91,test
-56.6125,-44.1614,280.94,test
-51.9608,-38.0954,289.52,test
-57.4866,-45.5165,280.61,test
-56.6027,-44.1954,280.97,test
-52.2959,-45.3653,284.1,test
-52.6037,-36.7502,292.25,test
-59.3825,-42.6689,281.54,test
-58.7016,-45.2891,278.66,test
-52.5782,-36.3206,292.05,test
-53.7888,-37.9343,290.83,test
-58.296,-48.0695,279.54,test
-57.3601,-49.3217,279.48,test
-55.6325,-45.8226,280.35,test
-50.1117,-45.0499,282.85,test
-50.3182,-37.1025,292.25,test
-58.2255,-49.5861,279.61,test
-48.5713,-35.2555,290.01,test
-48.2087,-45.144,282.85,test
-57.7533,-44.8385,281.22,test
-53.8504,-39.956,290.36,test
-48.6991,-35.134,292.54,test
-59.3333,-40.2228,283.25,test
-54.0861,-46.8078,284.14,test
-52.0053,-45.2955,284.61,test
-56.4077,-49.0563,277.63,test
-56.2719,-48.9014,278.32,test
-57.7303,-39.989,282.61,test
-55.9187,-48.9062,278.42,test
-54.3625,-45.0255,280.32,test
-51.5821,-47.7357,282.04,test
-59.8183,-48.6538,279.19,test
-54.399,-49.1973,278.25,test
-58.057,-39.838,283.23,test
-55.4474,-44.6745,283.2,test
-53.6888,-39.8041,291.85,test
-58.8017,-48.4779,279.5,test
-59.054,-44.993,278.94,test
-49.4009,-46.2179,282.55,test
-59.0918,-46.7839,278.83,test
-56.4172,-44.3789,281.63,test
-58.9461,-45.9744,278.86,test
-52.5975,-39.9473,292.94,test
-55.1918,-43.8214,288.57,test
-54.9085,-39.9779,280.16,test
-51.1344,-46.4486,280.66,test
-52.5671,-37.3855,290.45,test
-58.036,-42.6166,279.58,test
-55.7283,-47.6057,278.16,test
-50.1668,-36.8071,291,test
-57.6415,-48.5435,279.29,test
-53.2644,-48.3702,282.76,test
-48.0427,-35.3808,290.72,test
-48.6733,-37.7161,287.94,test
-56.1263,-46.8539,280.16,test
-52.44,-44.0736,281.85,test
-58.8748,-43.2326,280.25,test
-53.5313,-47.9855,284.69,test
-55.5603,-42.6721,280.85,test
-49.4546,-45.7802,282.19,test
-51.9813,-45.5063,284.33,test
-51.8778,-40.154,290.14,test
-50.8367,-49.824,277.66,test
-48.2354,-36.1075,290.95,test
-56.8234,-40.7092,280.13,test
-57.3361,-44.9478,281.28,test
-58.4057,-47.1735,279.85,test
-58.1162,-45.9068,280.42,test
-56.4795,-39.5987,283.25,test
-57.9468,-46.6992,278.47,test
-56.5205,-47.3831,279.54,test
-55.9274,-43.2188,284.35,test
-55.5866,-38.0279,283.38,test
-52.3967,-46.9066,283.6,test
-55.7336,-49.4546,278.25,test
-57.1175,-48.3466,278.35,test
-59.4602,-49.857,279.54,test
-56.589,-48.3748,278.32,test
-56.899,-49.8823,279.32,test
-53.9744,-46.0662,281.89,test
-59.9101,-42.971,281.8,test
-52.1299,-37.9937,292.58,test
-57.1636,-46.2875,280.38,test
-58.7741,-47.1286,278.73,test
-55.6335,-49.3392,278.52,test
-58.4555,-48.4172,279.44,test
-50.4426,-39.7187,286.88,test
-59.8661,-42.8061,282.07,test
-59.096,-43.6219,279.77,test
-59.6542,-47.2144,278.85,test
-54.7883,-47.0732,282.66,test
-55.6471,-43.5783,288.8,test
-58.8907,-39.6458,284.25,test
-53.9981,-47.5334,284.16,test
-59.0276,-48.35,278.76,test
-58.8838,-40.1276,283.33,test
-56.8811,-49.6929,278.91,test
-56.1736,-48.7658,278.39,test
-58.7957,-44.0449,279.41,test
-56.1839,-44.2444,283.07,test
-59.4012,-43.9028,279.85,test
-52.1384,-37.0394,291.48,test
-56.2071,-40.6907,280.38,test
-55.7799,-47.5978,277.95,test
-54.1342,-48.7369,278.07,test
-56.915,-41.3855,280.13,test
-58.4854,-39.7842,283.32,test
-56.8608,-48.719,279.13,test
-52.8311,-49.5828,277.66,test
-58.2576,-49.1952,278.91,test
-49.0599,-36.991,288.78,test
-57.6229,-47.5929,278.32,test
-53.6547,-38.1347,291.89,test
-57.2695,-44.8066,281.63,test
-54.4672,-46.1365,281.64,test
-58.4466,-38.8892,284.97,test
-55.1166,-45.1684,280.57,test
-56.3931,-43.3508,280.86,test
-54.5224,-42.326,287.26,test
-55.3792,-48.1853,278.19,test
-58.1085,-44.1975,280.75,test
-51.3483,-43.8593,282.54,test
-58.4113,-43.9803,279.6,test
-52.8676,-37.5896,291.6,test
-56.172,-44.1505,284.1,test
-58.4669,-44.5775,279.69,test
-52.9308,-45.9322,280.83,test
-57.7641,-44.8021,280.69,test
-54.7752,-39.1016,282.44,test
-59.9493,-46.5987,279.33,test
-55.5929,-41.0033,281.13,test
-58.7934,-44.3611,279.58,test
-59.3538,-48.896,279.6,test
-58.2169,-47.7829,278.66,test
-48.7658,-37.1985,288.64,test
-48.544,-44.4668,282.85,test
-56.3463,-48.1492,278.19,test
-59.1538,-47.0367,278.83,test
-59.014,-43.5312,279.92,test
-52.156,-44.1651,283.07,test
-57.5181,-39.2852,284.25,test
-53.0394,-45.9149,280.76,test
-57.4542,-48.112,279.07,test
-58.9433,-45.997,278.76,test
-58.2056,-47.2663,279.86,test
-56.6692,-44.5571,281.19,test
-54.5578,-44.7046,281.13,test
-56.9356,-46.1087,279.94,test
-51.8324,-42.3827,284.75,test
-49.0546,-35.7357,292.78,test
-50.7149,-46.5135,280.75,test
-49.7051,-37.3216,290.85,test
-55.2958,-42.3226,281.54,test
-55.4578,-42.2676,281.91,test
-57.1467,-49.6966,279.44,test
-51.1872,-36.2091,291.02,test
-54.2524,-44.4607,281.95,test
-58.1773,-46.5625,277.97,test
-55.6848,-45.0621,280.64,test
-52.1433,-48.6192,283.41,test
-57.9853,-47.4572,278.35,test
-56.88,-38.8976,283.89,test
-48.6339,-45.8131,282.85,test
-54.3684,-49.5306,278.38,test
-52.1394,-39.7291,289.38,test
-51.7913,-47.0912,281.11,test
-59.0078,-49.08,279.22,test
-58.571,-49.1477,279.44,test
-56.1722,-42.0009,283.45,test
-59.7327,-44.1905,280.13,test
-58.5458,-49.8803,279.11,test
-54.8439,-43.954,288.69,test
-58.7155,-49.7621,279.51,test
-53.7206,-40.1936,290.98,test
-49.8428,-37.6406,289.69,test
-57.1716,-41.572,280.07,test
-55.9418,-47.2549,279.23,test
-53.4262,-36.8062,291.51,test
-59.6939,-45.0901,279.48,test
-55.7336,-38.6562,283.22,test
-52.3589,-43.5467,285.8,test
-57.7985,-45.5858,280.41,test
-53.1428,-48.533,280.5,test
-59.23,-49.75,279.17,test
-59.7222,-41.0235,283.17,test
-59.0345,-42.1258,281.97,test
-57.6844,-46.8516,280.32,test
-56.3736,-49.5967,278.95,test
-57.8529,-41.3995,281.67,test
-58.5865,-44.1075,279.75,test
-54.801,-37.8635,289.2,test
-48.1022,-44.1767,282.41,test
-58.0893,-46.6954,278.72,test
-56.4818,-49.6838,278.33,test
-55.7441,-47.6432,279.01,test
-51.8494,-46.9313,280.7,test
-48.7048,-35.3043,290.36,test
-59.2055,-40.6255,283.07,test
-56.1264,-45.2016,281.1,test
-57.6134,-42.2633,279.91,test
-57.5864,-46.3311,280.36,test
-59.1141,-42.8251,280.91,test
-54.0294,-36.9151,289.57,test
-58.3574,-44.4513,279.41,test
-50.5914,-43.2164,285.69,test
-50.242,-43.314,286.95,test
-51.2838,-35.9786,292.32,test
-55.6263,-40.5823,279.82,test
-55.0007,-39.9623,280,test
-54.1169,-45.7483,282.47,test
-59.764,-43.3401,281,test
-52.5178,-47.437,280.82,test
-57.3222,-43.3553,281.04,test
-51.9238,-37.8428,292.16,test
-52.0737,-37.3142,291.6,test
-54.7453,-44.5035,281.45,test
-54.2645,-46.3414,281.73,test
-57.5717,-39.8613,282.86,test
-58.2736,-49.3305,278.97,test
-53.4324,-37.709,291.38,test
-56.5221,-43.2717,280.75,test
-58.0207,-39.3903,283.91,test
-58.5412,-47.788,278.45,test
-52.2698,-43.7602,282.13,test
-54.8922,-47.4919,281.44,test
-53.9509,-48.4073,278.54,test
-59.7282,-41.6762,282.97,test
-54.0482,-37.8979,287.88,test
-57.083,-49.6573,279.54,test
-53.6402,-46.4982,281.26,test
-55.4799,-47.6804,278.27,test
-48.8137,-46.3007,283.3,test
-59.4931,-46.5983,278.63,test
-54.5785,-45.286,282.73,test
-58.8976,-47.1353,278.33,test
-57.9494,-49.2469,278.63,test
-56.3493,-38.0547,284.57,test
-53.2003,-47.8569,284.29,test
-58.6681,-43.6819,279.69,test
-59.6045,-41.6482,283.41,test
-50.7542,-38.0773,288.41,test
-57.3752,-44.9734,281.52,test
-56.9055,-48.7749,279.13,test
-55.7468,-49.4597,278.2,test
-54.2528,-39.014,291.07,test
-55.4423,-47.6732,277.98,test
-57.2238,-46.2084,280.38,test
-56.5447,-46.5748,280.54,test
-59.4486,-43.9626,279.85,test
-58.6913,-40.9286,282.41,test
-55.7863,-42.5815,280.51,test
-56.9173,-44.4861,280.67,test
-51.2175,-36.3129,291.14,test
-58.5927,-44.4623,280.02,test
-56.5819,-49.5375,278.98,test
-50.937,-46.6409,281.08,test
-54.8345,-48.4693,278.16,test
-54.2691,-37.9976,289.2,test
-50.9297,-37.1452,291.83,test
-56.0634,-48.6458,278.73,test
-58.0773,-45.9732,279.91,test
-57.6106,-41.4457,280.94,test
-54.7961,-46.7243,282.38,test
-48.8911,-45.6819,282.75,test
-50.7155,-37.7379,289.22,test
-51.6049,-46.8698,281.38,test
-58.0433,-44.2758,280.91,test
-55.8338,-46.9185,279.08,test
-54.8696,-47.8079,278.27,test
-59.1864,-43.0155,280.01,test
-57.3722,-43.7626,281.1,test
-51.9503,-48.6674,282.44,test
-56.9362,-39.2649,283.5,test
-50.0842,-36.5747,287.92,test
-54.9266,-35.9941,290.02,test
-55.5363,-44.974,281.22,test
-59.9144,-45.5822,279.72,test
-55.6504,-42.1053,282.03,test
-57.8797,-49.3963,278.83,test
-59.7808,-48.626,279.6,test
-55.8954,-47.6327,278.52,test
-56.7844,-48.4935,279.13,test
-50.0335,-46.253,282.07,test
-57.8126,-47.1827,279.94,test
-48.3027,-44.0157,282.61,test
-56.3911,-42.8929,280.82,test
-59.4762,-44.265,279.94,test
-59.2814,-45.8308,278.66,test
-55.4605,-45.7688,280.5,test
-52.3718,-37.1183,291.19,test
-58.0187,-42.3184,280.19,test
-58.9167,-45.4243,279.11,test
-55.2085,-48.0306,278.25,test
-54.5665,-37.5678,290.07,test
-55.6498,-37.74,283.94,test
-56.0224,-44.7698,282.07,test
-52.0774,-38.0432,291.79,test
-58.0719,-45.5801,280.6,test
-58.1523,-48.5181,279.36,test
-52.9655,-49.8694,277.66,test
-56.2714,-44.7273,283.26,test
-48.1104,-35.4803,292.57,test
-54.1216,-48.4682,278.16,test
-57.5513,-38.4246,285.57,test
-51.0537,-38.1433,288.61,test
-50.6007,-36.3812,291.89,test
-55.4313,-45.5325,280.27,test
-56.0485,-47.8937,278.27,test
-58.0759,-46.798,279.41,test
-59.004,-48.0694,278.52,test
-59.199,-41.3048,282.82,test
-53.1441,-37.3353,292.16,test
-57.5409,-39.2501,284.1,test
-57.1418,-46.4781,280.25,test
-48.7008,-36.0746,290.75,test
-51.9282,-38.247,289.83,test
-59.0053,-43.6814,279.8,test
-56.7986,-45.7492,280.35,test
-55.2386,-47.2858,279.32,test
-56.5598,-48.1755,278.88,test
-53.1444,-37.1043,291.91,test
-52.7257,-35.2113,290.29,test
-54.6693,-48.9029,278.1,test
-59.3018,-41.7167,282.61,test
-51.5995,-38.3161,290.05,test
-56.4488,-48.657,279.14,test
-57.2891,-43.4273,280.91,test
-59.5073,-49.1886,278.97,test
-52.6985,-44.2197,283.1,test
-52.1107,-43.6158,283.78,test
-52.2554,-36.1895,292.6,test
-57.4388,-42.5013,279.75,test
-54.8439,-49.3773,278.42,test
-57.5509,-49.6423,279.38,test
-57.8303,-44.9351,280.35,test
-59.0964,-39.0609,285.26,test
-55.4905,-38.3879,281.94,test
-53.9786,-47.8666,283.19,test
-58.2038,-48.7887,279.26,test
-55.6764,-41.8475,282.19,test
-54.4822,-37.8381,288.77,test
-59.2058,-44.6405,278.82,test
-50.7849,-35.0146,292.67,test
-52.8315,-49.5626,277.94,test
-55.6755,-47.8567,278.7,test
-59.7968,-44.4437,280.16,test
-51.2048,-49.8116,277.57,test
-49.364,-36.0083,293.04,test
-52.8929,-37.7251,291.97,test
-59.3684,-40.2604,283.23,test
-51.5266,-43.3702,282.72,test
-56.2257,-44.5821,281.38,test
-56.1244,-49.9544,278.38,test
-53.8356,-49.4107,278.25,test
-57.7791,-49.1613,279.52,test
-59.5124,-49.693,278.95,test
-53.1723,-37.4993,291.38,test
-50.2914,-46.6932,282.86,test
-58.7109,-45.1322,278.6,test
-57.4874,-45.6827,280.66,test
-58.9415,-39.4232,284.55,test
-50.135,-35.1956,292.27,test
-58.4043,-44.384,279.92,test
-58.0401,-43.2878,280.45,test
-50.6727,-35.9009,292.33,test
-58.042,-44.9462,281.01,test
-53.9756,-37.454,288.14,test
-53.7159,-49.9597,278,test
-50.7194,-35.0904,293.03,test
-48.2388,-35.1035,291.69,test
-58.5546,-46.2888,278.32,test
-53.7111,-46.5331,281.83,test
-57.5479,-45.2105,281.01,test
-57.7139,-48.8401,279.35,test
-54.8116,-44.7749,281.2,test
-54.8024,-49.3455,278.44,test
-57.8688,-44.9585,280.47,test
-57.05,-49.7401,279.23,test
-57.8402,-42.5287,279.69,test
-53.5178,-47.5997,284.5,test
-54.8376,-35.8644,289.5,test
-56.2335,-38.1709,284.45,test
-56.8145,-43.0659,281.39,test
-49.32,-35.4154,294.22,test
-51.4325,-41.8044,282.78,test
-58.4602,-46.269,278.54,test
-57.6264,-47.5429,278.19,test
-55.8986,-49.931,278.5,test
-53.418,-48.6228,278.76,test
-59.7008,-44.3415,280.41,test
-59.9069,-48.8579,279.1,test
-54.6029,-47.5419,283.19,test
-50.6126,-43.506,286.33,test
-53.6154,-37.9768,291.66,test
-49.2551,-46.3641,283.19,test
-52.924,-46.0789,280.42,test
-59.1605,-48.9427,279.01,test
-53.6658,-35.591,289.97,test
-55.5752,-47.199,278.67,test
-55.8613,-48.9006,278.67,test
-53.2039,-37.4803,291.61,test
-48.2784,-36.9751,291.8,test
